feature,importance
categorical__device_id_DEV_00720,0.0
categorical__device_id_DEV_00721,0.0
categorical__device_id_DEV_00723,0.0
categorical__device_id_DEV_00724,0.0
categorical__device_id_DEV_00725,0.0
categorical__device_id_DEV_00726,0.0
categorical__device_id_DEV_00728,0.0
categorical__device_id_DEV_00729,0.0
categorical__device_id_DEV_00730,0.0
categorical__device_id_DEV_00732,0.0
categorical__device_id_DEV_00736,0.0
categorical__device_id_DEV_00737,0.0
categorical__device_id_DEV_00738,0.0
categorical__device_id_DEV_00739,0.0
categorical__device_id_DEV_00740,0.0
categorical__device_id_DEV_00742,0.0
categorical__device_id_DEV_00743,0.0
categorical__device_id_DEV_00746,0.0
categorical__device_id_DEV_00748,0.0
categorical__device_id_DEV_00749,0.0
categorical__device_id_DEV_00750,0.0
categorical__device_id_DEV_00751,0.0
categorical__device_id_DEV_00754,0.0
categorical__device_id_DEV_00755,0.0
categorical__device_id_DEV_00756,0.0
categorical__device_id_DEV_00757,0.0
categorical__device_id_DEV_00758,0.0
categorical__device_id_DEV_00760,0.0
categorical__device_id_DEV_00761,0.0
categorical__device_id_DEV_00763,0.0
categorical__device_id_DEV_00764,0.0
categorical__device_id_DEV_00770,0.0
categorical__device_id_DEV_00771,0.0
categorical__device_id_DEV_00773,0.0
categorical__device_id_DEV_00775,0.0
categorical__device_id_DEV_00776,0.0
categorical__device_id_DEV_00777,0.0
categorical__device_id_DEV_00779,0.0
categorical__device_id_DEV_00780,0.0
categorical__device_id_DEV_00781,0.0
categorical__device_id_DEV_00782,0.0
categorical__device_id_DEV_00784,0.0
categorical__device_id_DEV_00785,0.0
categorical__device_id_DEV_00786,0.0
categorical__device_id_DEV_00787,0.0
categorical__device_id_DEV_00789,0.0
categorical__device_id_DEV_00791,0.0
categorical__device_id_DEV_00792,0.0
categorical__device_id_DEV_00793,0.0
categorical__device_id_DEV_00794,0.0
categorical__device_id_DEV_00795,0.0
categorical__device_id_DEV_00796,0.0
categorical__device_id_DEV_00797,0.0
categorical__device_id_DEV_00798,0.0
categorical__device_id_DEV_00800,0.0
categorical__device_id_DEV_00802,0.0
categorical__device_id_DEV_00806,0.0
categorical__device_id_DEV_00810,0.0
categorical__device_id_DEV_00811,0.0
categorical__device_id_DEV_00812,0.0
categorical__device_id_DEV_00813,0.0
categorical__device_id_DEV_00815,0.0
categorical__device_id_DEV_00816,0.0
categorical__device_id_DEV_00817,0.0
categorical__device_id_DEV_00820,0.0
categorical__device_id_DEV_00821,0.0
categorical__device_id_DEV_00822,0.0
categorical__device_id_DEV_00825,0.0
categorical__device_id_DEV_00826,0.0
categorical__device_id_DEV_00827,0.0
categorical__device_id_DEV_00828,0.0
categorical__device_id_DEV_00830,0.0
categorical__device_id_DEV_00832,0.0
categorical__device_id_DEV_00833,0.0
categorical__device_id_DEV_00834,0.0
categorical__device_id_DEV_00836,0.0
categorical__device_id_DEV_00837,0.0
categorical__device_id_DEV_00838,0.0
categorical__device_id_DEV_00839,0.0
categorical__device_id_DEV_00840,0.0
categorical__device_id_DEV_00843,0.0
categorical__device_id_DEV_00844,0.0
categorical__device_id_DEV_00845,0.0
categorical__device_id_DEV_00846,0.0
categorical__device_id_DEV_00849,0.0
categorical__device_id_DEV_00850,0.0
categorical__device_id_DEV_00851,0.0
categorical__device_id_DEV_00852,0.0
categorical__device_id_DEV_00853,0.0
categorical__device_id_DEV_00854,0.0
categorical__device_id_DEV_00855,0.0
categorical__device_id_DEV_00856,0.0
categorical__device_id_DEV_00858,0.0
categorical__device_id_DEV_00859,0.0
categorical__device_id_DEV_00860,0.0
categorical__device_id_DEV_00862,0.0
categorical__device_id_DEV_00864,0.0
categorical__device_id_DEV_00866,0.0
categorical__device_id_DEV_00867,0.0
categorical__device_id_DEV_00868,0.0
categorical__device_id_DEV_00870,0.0
categorical__device_id_DEV_00873,0.0
categorical__device_id_DEV_00874,0.0
categorical__device_id_DEV_00876,0.0
categorical__device_id_DEV_00879,0.0
categorical__device_id_DEV_00880,0.0
categorical__device_id_DEV_00882,0.0
categorical__device_id_DEV_00883,0.0
categorical__device_id_DEV_00884,0.0
categorical__device_id_DEV_00886,0.0
categorical__device_id_DEV_00888,0.0
categorical__device_id_DEV_00889,0.0
categorical__device_id_DEV_00892,0.0
categorical__device_id_DEV_00893,0.0
categorical__device_id_DEV_00894,0.0
categorical__device_id_DEV_00895,0.0
categorical__device_id_DEV_00896,0.0
categorical__device_id_DEV_00897,0.0
categorical__device_id_DEV_00900,0.0
categorical__device_id_DEV_00902,0.0
categorical__device_id_DEV_00903,0.0
categorical__device_id_DEV_00906,0.0
categorical__device_id_DEV_00909,0.0
categorical__device_id_DEV_00915,0.0
categorical__device_id_DEV_00917,0.0
categorical__device_id_DEV_00918,0.0
categorical__device_id_DEV_00921,0.0
categorical__device_id_DEV_00924,0.0
categorical__device_id_DEV_00925,0.0
categorical__device_id_DEV_00927,0.0
categorical__device_id_DEV_00928,0.0
categorical__device_id_DEV_00929,0.0
categorical__device_id_DEV_00930,0.0
categorical__device_id_DEV_00931,0.0
categorical__device_id_DEV_00932,0.0
categorical__device_id_DEV_00934,0.0
categorical__device_id_DEV_00935,0.0
categorical__device_id_DEV_00936,0.0
categorical__device_id_DEV_00938,0.0
categorical__device_id_DEV_00940,0.0
categorical__device_id_DEV_00942,0.0
categorical__device_id_DEV_00943,0.0
categorical__device_id_DEV_00944,0.0
categorical__device_id_DEV_00947,0.0
categorical__device_id_DEV_00948,0.0
categorical__device_id_DEV_00949,0.0
categorical__device_id_DEV_00950,0.0
categorical__device_id_DEV_00951,0.0
categorical__device_id_DEV_00953,0.0
categorical__device_id_DEV_00954,0.0
categorical__device_id_DEV_00956,0.0
categorical__device_id_DEV_00958,0.0
categorical__device_id_DEV_00960,0.0
categorical__device_id_DEV_00961,0.0
categorical__device_id_DEV_00963,0.0
categorical__device_id_DEV_00964,0.0
categorical__device_id_DEV_00966,0.0
categorical__device_id_DEV_00967,0.0
categorical__device_id_DEV_00968,0.0
categorical__device_id_DEV_00969,0.0
categorical__device_id_DEV_00970,0.0
categorical__device_id_DEV_00973,0.0
categorical__device_id_DEV_00974,0.0
categorical__device_id_DEV_00975,0.0
categorical__device_id_DEV_00978,0.0
categorical__device_id_DEV_00981,0.0
categorical__device_id_DEV_00984,0.0
categorical__device_id_DEV_00986,0.0
categorical__device_id_DEV_00987,0.0
categorical__device_id_DEV_00989,0.0
categorical__device_id_DEV_00991,0.0
categorical__device_id_DEV_00992,0.0
categorical__device_id_DEV_00994,0.0
categorical__device_id_DEV_00995,0.0
categorical__device_id_DEV_00999,0.0
categorical__device_id_DEV_01001,0.0
categorical__device_id_DEV_01003,0.0
categorical__device_id_DEV_01005,0.0
categorical__device_id_DEV_01006,0.0
categorical__device_id_DEV_01008,0.0
categorical__device_id_DEV_01009,0.0
categorical__device_id_DEV_01010,0.0
categorical__device_id_DEV_01011,0.0
categorical__device_id_DEV_01013,0.0
categorical__device_id_DEV_01014,0.0
categorical__device_id_DEV_01019,0.0
categorical__device_id_DEV_01024,0.0
categorical__device_id_DEV_01025,0.0
categorical__device_id_DEV_01027,0.0
categorical__device_id_DEV_01029,0.0
categorical__device_id_DEV_01030,0.0
categorical__device_id_DEV_01033,0.0
categorical__device_id_DEV_01034,0.0
categorical__device_id_DEV_01035,0.0
categorical__device_id_DEV_01036,0.0
categorical__device_id_DEV_01038,0.0
categorical__device_id_DEV_01041,0.0
categorical__device_id_DEV_01045,0.0
categorical__device_id_DEV_01046,0.0
categorical__device_id_DEV_01049,0.0
categorical__device_id_DEV_01051,0.0
categorical__device_id_DEV_01053,0.0
categorical__device_id_DEV_01054,0.0
categorical__device_id_DEV_01056,0.0
categorical__device_id_DEV_01061,0.0
categorical__device_id_DEV_01062,0.0
categorical__device_id_DEV_01063,0.0
categorical__device_id_DEV_01066,0.0
categorical__device_id_DEV_01067,0.0
categorical__device_id_DEV_01068,0.0
categorical__device_id_DEV_01070,0.0
categorical__device_id_DEV_01072,0.0
categorical__device_id_DEV_01074,0.0
categorical__device_id_DEV_01075,0.0
categorical__device_id_DEV_01077,0.0
categorical__device_id_DEV_01078,0.0
categorical__device_id_DEV_01079,0.0
categorical__device_id_DEV_01080,0.0
categorical__device_id_DEV_01081,0.0
categorical__device_id_DEV_01082,0.0
categorical__device_id_DEV_01083,0.0
categorical__device_id_DEV_01085,0.0
categorical__device_id_DEV_01086,0.0
categorical__device_id_DEV_01087,0.0
categorical__device_id_DEV_01088,0.0
categorical__device_id_DEV_01089,0.0
categorical__device_id_DEV_01091,0.0
categorical__device_id_DEV_01096,0.0
categorical__device_id_DEV_01099,0.0
categorical__device_id_DEV_01100,0.0
categorical__device_id_DEV_01102,0.0
categorical__device_id_DEV_01104,0.0
categorical__device_id_DEV_01106,0.0
categorical__device_id_DEV_01110,0.0
categorical__device_id_DEV_01112,0.0
categorical__device_id_DEV_01113,0.0
categorical__device_id_DEV_01115,0.0
categorical__device_id_DEV_01117,0.0
categorical__device_id_DEV_01119,0.0
categorical__device_id_DEV_01120,0.0
categorical__device_id_DEV_01121,0.0
categorical__device_id_DEV_01122,0.0
categorical__device_id_DEV_01124,0.0
categorical__device_id_DEV_01127,0.0
categorical__device_id_DEV_01128,0.0
categorical__device_id_DEV_01129,0.0
categorical__device_id_DEV_01132,0.0
categorical__device_id_DEV_01134,0.0
categorical__device_id_DEV_01137,0.0
categorical__device_id_DEV_01138,0.0
categorical__device_id_DEV_01139,0.0
categorical__device_id_DEV_01140,0.0
categorical__device_id_DEV_01142,0.0
categorical__device_id_DEV_01143,0.0
categorical__device_id_DEV_01146,0.0
categorical__device_id_DEV_01149,0.0
categorical__device_id_DEV_01151,0.0
categorical__device_id_DEV_01152,0.0
categorical__device_id_DEV_01153,0.0
categorical__device_id_DEV_01155,0.0
categorical__device_id_DEV_01159,0.0
categorical__device_id_DEV_01160,0.0
categorical__device_id_DEV_01161,0.0
categorical__device_id_DEV_01162,0.0
categorical__device_id_DEV_01163,0.0
categorical__device_id_DEV_01164,0.0
categorical__device_id_DEV_01167,0.0
categorical__device_id_DEV_01168,0.0
categorical__device_id_DEV_01169,0.0
categorical__device_id_DEV_01170,0.0
categorical__device_id_DEV_01171,0.0
categorical__device_id_DEV_01172,0.0
categorical__device_id_DEV_01174,0.0
categorical__device_id_DEV_01175,0.0
categorical__device_id_DEV_01176,0.0
categorical__device_id_DEV_01177,0.0
categorical__device_id_DEV_01179,0.0
categorical__device_id_DEV_01183,0.0
categorical__device_id_DEV_01185,0.0
categorical__device_id_DEV_01187,0.0
categorical__device_id_DEV_01188,0.0
categorical__device_id_DEV_01189,0.0
categorical__device_id_DEV_01190,0.0
categorical__device_id_DEV_01191,0.0
categorical__device_id_DEV_01194,0.0
categorical__device_id_DEV_01195,0.0
categorical__device_id_DEV_01196,0.0
categorical__device_id_DEV_01197,0.0
categorical__device_id_DEV_01199,0.0
categorical__device_id_DEV_01200,0.0
categorical__device_id_DEV_01201,0.0
categorical__device_id_DEV_01203,0.0
categorical__device_id_DEV_01205,0.0
categorical__device_id_DEV_01206,0.0
categorical__device_id_DEV_01207,0.0
categorical__device_id_DEV_01209,0.0
categorical__device_id_DEV_01211,0.0
categorical__device_id_DEV_01215,0.0
categorical__device_id_DEV_01216,0.0
categorical__device_id_DEV_01217,0.0
categorical__device_id_DEV_01219,0.0
categorical__device_id_DEV_01220,0.0
categorical__device_id_DEV_01221,0.0
categorical__device_id_DEV_01222,0.0
categorical__device_id_DEV_01224,0.0
categorical__device_id_DEV_01225,0.0
categorical__device_id_DEV_01227,0.0
categorical__device_id_DEV_01228,0.0
categorical__device_id_DEV_01229,0.0
categorical__device_id_DEV_01230,0.0
categorical__device_id_DEV_01231,0.0
categorical__device_id_DEV_01232,0.0
categorical__device_id_DEV_01233,0.0
categorical__device_id_DEV_01234,0.0
categorical__device_id_DEV_01235,0.0
categorical__device_id_DEV_01237,0.0
categorical__device_id_DEV_01238,0.0
categorical__device_id_DEV_01239,0.0
categorical__device_id_DEV_01240,0.0
categorical__device_id_DEV_01241,0.0
categorical__device_id_DEV_01242,0.0
categorical__device_id_DEV_01243,0.0
categorical__device_id_DEV_01246,0.0
categorical__device_id_DEV_01249,0.0
categorical__device_id_DEV_01251,0.0
categorical__device_id_DEV_01252,0.0
categorical__device_id_DEV_01253,0.0
categorical__device_id_DEV_01257,0.0
categorical__device_id_DEV_01258,0.0
categorical__device_id_DEV_01260,0.0
categorical__device_id_DEV_01264,0.0
categorical__device_id_DEV_01266,0.0
categorical__device_id_DEV_01267,0.0
categorical__device_id_DEV_01268,0.0
categorical__device_id_DEV_01269,0.0
categorical__device_id_DEV_01270,0.0
categorical__device_id_DEV_01271,0.0
categorical__device_id_DEV_01273,0.0
categorical__device_id_DEV_01274,0.0
categorical__device_id_DEV_01275,0.0
categorical__device_id_DEV_01277,0.0
categorical__device_id_DEV_01278,0.0
categorical__device_id_DEV_01280,0.0
categorical__device_id_DEV_01281,0.0
categorical__device_id_DEV_01283,0.0
categorical__device_id_DEV_01284,0.0
categorical__device_id_DEV_01286,0.0
categorical__device_id_DEV_01287,0.0
categorical__device_id_DEV_01288,0.0
categorical__device_id_DEV_01292,0.0
categorical__device_id_DEV_01293,0.0
categorical__device_id_DEV_01294,0.0
categorical__device_id_DEV_01295,0.0
categorical__device_id_DEV_01296,0.0
categorical__device_id_DEV_01297,0.0
categorical__device_id_DEV_01298,0.0
categorical__device_id_DEV_01299,0.0
categorical__device_id_DEV_01300,0.0
categorical__device_id_DEV_01302,0.0
categorical__device_id_DEV_01303,0.0
categorical__device_id_DEV_01304,0.0
categorical__device_id_DEV_01306,0.0
categorical__device_id_DEV_01308,0.0
categorical__device_id_DEV_01309,0.0
categorical__device_id_DEV_01310,0.0
categorical__device_id_DEV_01311,0.0
categorical__device_id_DEV_01316,0.0
categorical__device_id_DEV_01317,0.0
categorical__device_id_DEV_01318,0.0
categorical__device_id_DEV_01319,0.0
categorical__device_id_DEV_01320,0.0
categorical__device_id_DEV_01324,0.0
categorical__device_id_DEV_01327,0.0
categorical__device_id_DEV_01328,0.0
categorical__device_id_DEV_01330,0.0
categorical__device_id_DEV_01331,0.0
categorical__device_id_DEV_01332,0.0
categorical__device_id_DEV_01333,0.0
categorical__device_id_DEV_01334,0.0
categorical__device_id_DEV_01335,0.0
categorical__device_id_DEV_01336,0.0
categorical__device_id_DEV_01339,0.0
categorical__device_id_DEV_01341,0.0
categorical__device_id_DEV_01343,0.0
categorical__device_id_DEV_01344,0.0
categorical__device_id_DEV_01345,0.0
categorical__device_id_DEV_01346,0.0
categorical__device_id_DEV_01349,0.0
categorical__device_id_DEV_01351,0.0
categorical__device_id_DEV_01352,0.0
categorical__device_id_DEV_01353,0.0
categorical__device_id_DEV_01354,0.0
categorical__device_id_DEV_01355,0.0
categorical__device_id_DEV_01357,0.0
categorical__device_id_DEV_01358,0.0
categorical__device_id_DEV_01360,0.0
categorical__device_id_DEV_01364,0.0
categorical__device_id_DEV_01365,0.0
categorical__device_id_DEV_01366,0.0
categorical__device_id_DEV_01367,0.0
categorical__device_id_DEV_01368,0.0
categorical__device_id_DEV_01369,0.0
categorical__device_id_DEV_01370,0.0
categorical__device_id_DEV_01371,0.0
categorical__device_id_DEV_01372,0.0
categorical__device_id_DEV_01375,0.0
categorical__device_id_DEV_01376,0.0
categorical__device_id_DEV_01377,0.0
categorical__device_id_DEV_01378,0.0
categorical__device_id_DEV_01379,0.0
categorical__device_id_DEV_01380,0.0
categorical__device_id_DEV_01381,0.0
categorical__device_id_DEV_01382,0.0
categorical__device_id_DEV_01383,0.0
categorical__device_id_DEV_01385,0.0
categorical__device_id_DEV_01386,0.0
categorical__device_id_DEV_01387,0.0
categorical__device_id_DEV_01388,0.0
categorical__device_id_DEV_01389,0.0
categorical__device_id_DEV_01392,0.0
categorical__device_id_DEV_01393,0.0
categorical__device_id_DEV_01394,0.0
categorical__device_id_DEV_01400,0.0
categorical__device_id_DEV_01403,0.0
categorical__device_id_DEV_01404,0.0
categorical__device_id_DEV_01405,0.0
categorical__device_id_DEV_01406,0.0
categorical__device_id_DEV_01407,0.0
categorical__device_id_DEV_01409,0.0
categorical__device_id_DEV_01410,0.0
categorical__device_id_DEV_01413,0.0
categorical__device_id_DEV_01415,0.0
categorical__device_id_DEV_01418,0.0
categorical__device_id_DEV_01419,0.0
categorical__device_id_DEV_01420,0.0
categorical__device_id_DEV_01421,0.0
categorical__device_id_DEV_01422,0.0
categorical__device_id_DEV_01424,0.0
categorical__device_id_DEV_01425,0.0
categorical__device_id_DEV_01427,0.0
categorical__device_id_DEV_01428,0.0
categorical__device_id_DEV_01431,0.0
categorical__device_id_DEV_01436,0.0
categorical__device_id_DEV_01437,0.0
categorical__device_id_DEV_01438,0.0
categorical__device_id_DEV_01440,0.0
categorical__device_id_DEV_01442,0.0
categorical__device_id_DEV_01443,0.0
categorical__device_id_DEV_01444,0.0
categorical__device_id_DEV_01446,0.0
categorical__device_id_DEV_01448,0.0
categorical__device_id_DEV_01450,0.0
categorical__device_id_DEV_01451,0.0
categorical__device_id_DEV_01452,0.0
categorical__device_id_DEV_01453,0.0
categorical__device_id_DEV_01456,0.0
categorical__device_id_DEV_01458,0.0
categorical__device_id_DEV_01459,0.0
categorical__device_id_DEV_01461,0.0
categorical__device_id_DEV_01464,0.0
categorical__device_id_DEV_01465,0.0
categorical__device_id_DEV_01466,0.0
categorical__device_id_DEV_01467,0.0
categorical__device_id_DEV_01469,0.0
categorical__device_id_DEV_01471,0.0
categorical__device_id_DEV_01472,0.0
categorical__device_id_DEV_01473,0.0
categorical__device_id_DEV_01476,0.0
categorical__device_id_DEV_01477,0.0
categorical__device_id_DEV_01481,0.0
categorical__device_id_DEV_01482,0.0
categorical__device_id_DEV_01483,0.0
categorical__device_id_DEV_01484,0.0
categorical__device_id_DEV_01486,0.0
categorical__device_id_DEV_01487,0.0
categorical__device_id_DEV_01489,0.0
categorical__device_id_DEV_01490,0.0
categorical__device_id_DEV_01492,0.0
categorical__device_id_DEV_01493,0.0
numeric__transaction_hour,0.0
categorical__device_id_DEV_01496,0.0
categorical__device_id_DEV_01497,0.0
categorical__device_id_DEV_01498,0.0
categorical__device_id_DEV_01499,0.0
categorical__device_id_DEV_01500,0.0
categorical__device_id_DEV_01502,0.0
categorical__device_id_DEV_02980,0.0
categorical__device_id_DEV_01504,0.0
categorical__device_id_DEV_01505,0.0
categorical__device_id_DEV_02981,0.0
categorical__device_id_DEV_01507,0.0
categorical__device_id_DEV_01508,0.0
categorical__device_id_DEV_01509,0.0
categorical__device_id_DEV_02982,0.0
categorical__device_id_DEV_01513,0.0
categorical__device_id_DEV_01514,0.0
categorical__device_id_DEV_01515,0.0
categorical__device_id_DEV_01516,0.0
categorical__device_id_DEV_01517,0.0
categorical__device_id_DEV_02984,0.0
categorical__device_id_DEV_01519,0.0
categorical__device_id_DEV_01520,0.0
categorical__device_id_DEV_01522,0.0
categorical__device_id_DEV_01523,0.0
categorical__device_id_DEV_01524,0.0
categorical__device_id_DEV_01525,0.0
categorical__device_id_DEV_01526,0.0
categorical__device_id_DEV_01527,0.0
categorical__device_id_DEV_01528,0.0
categorical__device_id_DEV_01529,0.0
categorical__device_id_DEV_01530,0.0
categorical__device_id_DEV_01531,0.0
categorical__device_id_DEV_01532,0.0
categorical__device_id_DEV_01533,0.0
categorical__device_id_DEV_01534,0.0
categorical__device_id_DEV_01535,0.0
categorical__device_id_DEV_01536,0.0
categorical__device_id_DEV_01537,0.0
categorical__device_id_DEV_02985,0.0
categorical__device_id_DEV_02986,0.0
categorical__device_id_DEV_01542,0.0
categorical__device_id_DEV_01543,0.0
categorical__device_id_DEV_01544,0.0
categorical__device_id_DEV_01545,0.0
categorical__device_id_DEV_01546,0.0
categorical__device_id_DEV_01548,0.0
categorical__device_id_DEV_01549,0.0
categorical__device_id_DEV_01551,0.0
categorical__device_id_DEV_01552,0.0
categorical__device_id_DEV_02987,0.0
categorical__device_id_DEV_01555,0.0
categorical__device_id_DEV_01556,0.0
categorical__device_id_DEV_01557,0.0
categorical__device_id_DEV_01559,0.0
categorical__device_id_DEV_01561,0.0
categorical__device_id_DEV_01562,0.0
categorical__device_id_DEV_02988,0.0
categorical__device_id_DEV_01564,0.0
categorical__device_id_DEV_01568,0.0
categorical__device_id_DEV_01569,0.0
categorical__device_id_DEV_01571,0.0
categorical__device_id_DEV_01572,0.0
categorical__device_id_DEV_01573,0.0
categorical__device_id_DEV_01574,0.0
categorical__device_id_DEV_01575,0.0
categorical__device_id_DEV_01577,0.0
categorical__device_id_DEV_01578,0.0
categorical__device_id_DEV_01579,0.0
categorical__device_id_DEV_01580,0.0
categorical__device_id_DEV_01582,0.0
categorical__device_id_DEV_01583,0.0
categorical__device_id_DEV_01584,0.0
categorical__device_id_DEV_01586,0.0
categorical__device_id_DEV_02989,0.0
categorical__device_id_DEV_01590,0.0
categorical__device_id_DEV_01592,0.0
categorical__device_id_DEV_01593,0.0
categorical__device_id_DEV_02992,0.0
categorical__device_id_DEV_02993,0.0
categorical__device_id_DEV_01596,0.0
categorical__device_id_DEV_01597,0.0
categorical__device_id_DEV_01598,0.0
categorical__device_id_DEV_01599,0.0
categorical__device_id_DEV_01600,0.0
categorical__device_id_DEV_01601,0.0
categorical__device_id_DEV_01602,0.0
categorical__device_id_DEV_01603,0.0
categorical__device_id_DEV_01606,0.0
categorical__device_id_DEV_02994,0.0
categorical__device_id_DEV_01610,0.0
categorical__device_id_DEV_01611,0.0
categorical__device_id_DEV_01612,0.0
categorical__device_id_DEV_01613,0.0
categorical__device_id_DEV_01615,0.0
categorical__device_id_DEV_01616,0.0
categorical__device_id_DEV_02995,0.0
categorical__device_id_DEV_01618,0.0
categorical__device_id_DEV_01619,0.0
categorical__device_id_DEV_00012,0.0
categorical__device_id_DEV_01622,0.0
categorical__device_id_DEV_01623,0.0
categorical__device_id_DEV_01624,0.0
categorical__device_id_DEV_01625,0.0
categorical__device_id_DEV_01628,0.0
categorical__device_id_DEV_00013,0.0
categorical__device_id_DEV_01631,0.0
categorical__device_id_DEV_01632,0.0
categorical__device_id_DEV_01633,0.0
categorical__device_id_DEV_01634,0.0
categorical__device_id_DEV_01635,0.0
categorical__device_id_DEV_01636,0.0
categorical__device_id_DEV_00015,0.0
categorical__device_id_DEV_01639,0.0
categorical__device_id_DEV_01640,0.0
categorical__device_id_DEV_00019,0.0
categorical__device_id_DEV_01642,0.0
categorical__device_id_DEV_01643,0.0
categorical__device_id_DEV_01644,0.0
categorical__device_id_DEV_01645,0.0
categorical__device_id_DEV_01646,0.0
categorical__device_id_DEV_01647,0.0
categorical__device_id_DEV_01648,0.0
categorical__device_id_DEV_01649,0.0
categorical__device_id_DEV_01650,0.0
categorical__device_id_DEV_01652,0.0
categorical__device_id_DEV_01654,0.0
categorical__device_id_DEV_01655,0.0
categorical__device_id_DEV_01656,0.0
categorical__device_id_DEV_01657,0.0
categorical__device_id_DEV_01658,0.0
categorical__device_id_DEV_01659,0.0
categorical__device_id_DEV_01660,0.0
categorical__device_id_DEV_01661,0.0
categorical__device_id_DEV_00020,0.0
categorical__device_id_DEV_01663,0.0
categorical__device_id_DEV_01664,0.0
categorical__device_id_DEV_01665,0.0
categorical__device_id_DEV_01666,0.0
categorical__device_id_DEV_01668,0.0
categorical__device_id_DEV_01671,0.0
categorical__device_id_DEV_01672,0.0
categorical__device_id_DEV_01673,0.0
categorical__device_id_DEV_01674,0.0
categorical__device_id_DEV_01676,0.0
categorical__device_id_DEV_01677,0.0
categorical__device_id_DEV_01678,0.0
categorical__device_id_DEV_00022,0.0
categorical__device_id_DEV_01681,0.0
categorical__device_id_DEV_01682,0.0
categorical__device_id_DEV_01683,0.0
categorical__device_id_DEV_01684,0.0
categorical__device_id_DEV_01685,0.0
categorical__device_id_DEV_01688,0.0
categorical__device_id_DEV_01691,0.0
categorical__device_id_DEV_01692,0.0
categorical__device_id_DEV_01693,0.0
categorical__device_id_DEV_01694,0.0
categorical__device_id_DEV_01695,0.0
categorical__device_id_DEV_01696,0.0
categorical__device_id_DEV_01697,0.0
categorical__device_id_DEV_01698,0.0
categorical__device_id_DEV_01699,0.0
categorical__device_id_DEV_01700,0.0
categorical__device_id_DEV_00023,0.0
categorical__device_id_DEV_01702,0.0
categorical__device_id_DEV_01703,0.0
categorical__device_id_DEV_01704,0.0
categorical__device_id_DEV_01705,0.0
categorical__device_id_DEV_01706,0.0
categorical__device_id_DEV_01708,0.0
categorical__device_id_DEV_01709,0.0
categorical__device_id_DEV_01712,0.0
categorical__device_id_DEV_01713,0.0
categorical__device_id_DEV_01714,0.0
categorical__device_id_DEV_01715,0.0
categorical__device_id_DEV_01716,0.0
categorical__device_id_DEV_01718,0.0
categorical__device_id_DEV_01721,0.0
categorical__device_id_DEV_01722,0.0
categorical__device_id_DEV_01723,0.0
categorical__device_id_DEV_01724,0.0
categorical__device_id_DEV_01725,0.0
categorical__device_id_DEV_01728,0.0
categorical__device_id_DEV_01730,0.0
categorical__device_id_DEV_01731,0.0
categorical__device_id_DEV_01732,0.0
categorical__device_id_DEV_01733,0.0
categorical__device_id_DEV_00025,0.0
categorical__device_id_DEV_00026,0.0
categorical__device_id_DEV_01738,0.0
categorical__device_id_DEV_01740,0.0
categorical__device_id_DEV_00028,0.0
categorical__device_id_DEV_00029,0.0
categorical__device_id_DEV_01743,0.0
categorical__device_id_DEV_01744,0.0
categorical__device_id_DEV_01745,0.0
categorical__device_id_DEV_01746,0.0
categorical__device_id_DEV_01747,0.0
categorical__device_id_DEV_01748,0.0
categorical__device_id_DEV_01749,0.0
categorical__device_id_DEV_01750,0.0
categorical__device_id_DEV_01751,0.0
categorical__device_id_DEV_01753,0.0
categorical__device_id_DEV_01755,0.0
categorical__device_id_DEV_00030,0.0
categorical__device_id_DEV_01757,0.0
categorical__device_id_DEV_01760,0.0
categorical__device_id_DEV_01761,0.0
categorical__device_id_DEV_01762,0.0
categorical__device_id_DEV_01764,0.0
categorical__device_id_DEV_01765,0.0
categorical__device_id_DEV_01767,0.0
categorical__device_id_DEV_01768,0.0
categorical__device_id_DEV_01769,0.0
categorical__device_id_DEV_01770,0.0
categorical__device_id_DEV_01771,0.0
categorical__device_id_DEV_01772,0.0
categorical__device_id_DEV_01773,0.0
categorical__device_id_DEV_01775,0.0
categorical__device_id_DEV_01776,0.0
categorical__device_id_DEV_01777,0.0
categorical__device_id_DEV_01778,0.0
categorical__device_id_DEV_01780,0.0
categorical__device_id_DEV_01781,0.0
categorical__device_id_DEV_01782,0.0
categorical__device_id_DEV_01783,0.0
categorical__device_id_DEV_01784,0.0
categorical__device_id_DEV_01785,0.0
categorical__device_id_DEV_00031,0.0
categorical__device_id_DEV_01787,0.0
categorical__device_id_DEV_00033,0.0
categorical__device_id_DEV_01790,0.0
categorical__device_id_DEV_01791,0.0
categorical__device_id_DEV_01792,0.0
categorical__device_id_DEV_01794,0.0
categorical__device_id_DEV_01795,0.0
categorical__device_id_DEV_01796,0.0
categorical__device_id_DEV_00034,0.0
categorical__device_id_DEV_01798,0.0
categorical__device_id_DEV_01799,0.0
categorical__device_id_DEV_01800,0.0
categorical__device_id_DEV_01801,0.0
categorical__device_id_DEV_01802,0.0
categorical__device_id_DEV_01805,0.0
categorical__device_id_DEV_01807,0.0
categorical__device_id_DEV_01808,0.0
categorical__device_id_DEV_01809,0.0
categorical__device_id_DEV_00035,0.0
categorical__device_id_DEV_01813,0.0
categorical__device_id_DEV_01814,0.0
categorical__device_id_DEV_01815,0.0
categorical__device_id_DEV_01816,0.0
categorical__device_id_DEV_01817,0.0
categorical__device_id_DEV_01820,0.0
categorical__device_id_DEV_01821,0.0
categorical__device_id_DEV_01822,0.0
